generation,iterations,sad,frobenius,mutation_type,generation_type,distribution,city_size,range
iteration_5,4561.0,8.0,4.0,swap,euclidean,lognormal,30.0,0.4
iteration_30,29312.0,12.0,4.47213595499958,swap,euclidean,lognormal,30.0,0.4
iteration_38,30520.0,16.0,4.898979485566356,swap,euclidean,lognormal,30.0,0.4
iteration_46,36429.0,20.0,5.291502622129181,swap,euclidean,lognormal,30.0,0.4
iteration_50,59933.0,24.0,5.656854249492381,swap,euclidean,lognormal,30.0,0.4
iteration_58,59963.0,28.0,6.0,swap,euclidean,lognormal,30.0,0.4
iteration_70,400227.0,28.0,5.656854249492381,swap,euclidean,lognormal,30.0,0.4
iteration_74,415041.0,32.0,6.0,swap,euclidean,lognormal,30.0,0.4
iteration_83,1171265.0,36.0,6.324555320336759,swap,euclidean,lognormal,30.0,0.4
iteration_108,2633154.0,40.0,6.6332495807108,swap,euclidean,lognormal,30.0,0.4
iteration_109,5391417.0,44.0,6.928203230275509,swap,euclidean,lognormal,30.0,0.4
last,,44.0,6.928203230275509,swap,euclidean,lognormal,30.0,0.4
iteration_0,0.0,0.0,0.0,inplace,euclidean,lognormal,20.0,4.2
iteration_1,1932339.0,0.0,0.0,inplace,euclidean,lognormal,20.0,4.2
iteration_4,1938723.0,3687746904.0,2607630843.1180964,inplace,euclidean,lognormal,20.0,4.2
iteration_15,1939549.0,3687747550.0,2607630843.1181364,inplace,euclidean,lognormal,20.0,4.2
iteration_16,1963095.0,3687901346.0,2607630845.3858275,inplace,euclidean,lognormal,20.0,4.2
iteration_24,1966023.0,3687907494.0,2607630845.3894515,inplace,euclidean,lognormal,20.0,4.2
iteration_25,1968792.0,3687923830.0,2607630845.4150367,inplace,euclidean,lognormal,20.0,4.2
iteration_30,1971046.0,3813277940.0,2609136917.144611,inplace,euclidean,lognormal,20.0,4.2
iteration_34,1971220.0,3813278034.0,2609136917.144612,inplace,euclidean,lognormal,20.0,4.2
iteration_42,1972029.0,3813449916.0,2609136919.9753776,inplace,euclidean,lognormal,20.0,4.2
last,,3813661082.0,2609136924.247967,inplace,euclidean,lognormal,20.0,4.2
iteration_0,0.0,0.0,0.0,inplace,euclidean,lognormal,30.0,1.8
last,,0.0,0.0,inplace,euclidean,lognormal,30.0,1.8
iteration_0,0.0,0.0,0.0,inplace,euclidean,lognormal,30.0,3.6
last,,0.0,0.0,inplace,euclidean,lognormal,30.0,3.6
iteration_0,0.0,0.0,0.0,inplace,euclidean,lognormal,30.0,1.6
iteration_1,2631769.0,0.0,0.0,inplace,euclidean,lognormal,30.0,1.6
iteration_2,2631771.0,509854.0,360521.220815086,inplace,euclidean,lognormal,30.0,1.6
last,,573014.0,363276.9514543966,inplace,euclidean,lognormal,30.0,1.6
iteration_0,0.0,0.0,0.0,inplace,euclidean,lognormal,20.0,0.2
iteration_1,63739.0,0.0,0.0,inplace,euclidean,lognormal,20.0,0.2
iteration_2,73179.0,41540.0,29373.215690489185,inplace,euclidean,lognormal,20.0,0.2
iteration_4,110357.0,76698.0,38481.53170028449,inplace,euclidean,lognormal,20.0,0.2
iteration_16,114747.0,122410.0,50255.56440833194,inplace,euclidean,lognormal,20.0,0.2
iteration_22,164042.0,161776.0,57449.653889296846,inplace,euclidean,lognormal,20.0,0.2
iteration_25,234833.0,196336.0,62431.23843077278,inplace,euclidean,lognormal,20.0,0.2
iteration_35,270558.0,231032.0,67078.8024639677,inplace,euclidean,lognormal,20.0,0.2
iteration_41,377802.0,288192.0,78314.74024728678,inplace,euclidean,lognormal,20.0,0.2
iteration_43,450786.0,345062.0,88035.7710819869,inplace,euclidean,lognormal,20.0,0.2
iteration_47,495496.0,394108.0,94620.56884208634,inplace,euclidean,lognormal,20.0,0.2
iteration_49,495798.0,422776.0,96767.6555466753,inplace,euclidean,lognormal,20.0,0.2
iteration_70,499792.0,479404.0,104725.0894103223,inplace,euclidean,lognormal,20.0,0.2
iteration_77,815580.0,519654.0,108523.61771522363,inplace,euclidean,lognormal,20.0,0.2
iteration_79,1017158.0,564572.0,113076.03178392847,inplace,euclidean,lognormal,20.0,0.2
iteration_81,1524364.0,597734.0,115481.80846349783,inplace,euclidean,lognormal,20.0,0.2
iteration_94,1651507.0,645936.0,120406.66297178077,inplace,euclidean,lognormal,20.0,0.2
iteration_127,1770862.0,686178.0,123723.37600469848,inplace,euclidean,lognormal,20.0,0.2
last,,740580.0,129565.6689559391,inplace,euclidean,lognormal,20.0,0.2
iteration_0,0.0,0.0,0.0,inplace,euclidean,lognormal,30.0,4.4
last,,0.0,0.0,inplace,euclidean,lognormal,30.0,4.4
iteration_0,0.0,0.0,0.0,swap,euclidean,lognormal,30.0,1.4
iteration_1,1288679.0,0.0,0.0,swap,euclidean,lognormal,30.0,1.4
iteration_3,2199219.0,8.0,4.0,swap,euclidean,lognormal,30.0,1.4
iteration_5,4523493.0,16.0,5.656854249492381,swap,euclidean,lognormal,30.0,1.4
iteration_7,4876539.0,20.0,6.0,swap,euclidean,lognormal,30.0,1.4
last,,140.0,60.29925372672534,swap,euclidean,lognormal,30.0,1.4
iteration_0,0.0,0.0,0.0,swap,euclidean,lognormal,20.0,0.2
iteration_1,2502620.0,0.0,0.0,swap,euclidean,lognormal,20.0,0.2
last,,0.0,0.0,swap,euclidean,lognormal,20.0,0.2
iteration_0,0.0,0.0,0.0,scramble,euclidean,lognormal,30.0,1.8
last,,0.0,0.0,scramble,euclidean,lognormal,30.0,1.8
iteration_0,0.0,0.0,0.0,inplace,euclidean,lognormal,20.0,3.4
last,,0.0,0.0,inplace,euclidean,lognormal,20.0,3.4
iteration_0,0.0,0.0,0.0,inplace,euclidean,lognormal,30.0,4.2
iteration_1,8153049.0,0.0,0.0,inplace,euclidean,lognormal,30.0,4.2
last,,196439482.0,138903689.81497273,inplace,euclidean,lognormal,30.0,4.2
iteration_0,0.0,0.0,0.0,swap,euclidean,lognormal,30.0,5.0
last,,0.0,0.0,swap,euclidean,lognormal,30.0,5.0
iteration_0,0.0,0.0,0.0,inplace,euclidean,uniform,30.0,55.0
iteration_1,10680.0,0.0,0.0,inplace,euclidean,uniform,30.0,55.0
iteration_4,17793.0,2.0,1.4142135623730951,inplace,euclidean,uniform,30.0,55.0
iteration_9,21336.0,32.0,21.2602916254693,inplace,euclidean,uniform,30.0,55.0
iteration_10,52282.0,38.0,21.6794833886788,inplace,euclidean,uniform,30.0,55.0
iteration_19,60623.0,104.0,51.45872132107443,inplace,euclidean,uniform,30.0,55.0
iteration_21,87705.0,122.0,53.009433122794285,inplace,euclidean,uniform,30.0,55.0
iteration_23,87732.0,124.0,53.028294334251406,inplace,euclidean,uniform,30.0,55.0
iteration_24,135219.0,146.0,55.263007518592396,inplace,euclidean,uniform,30.0,55.0
iteration_35,136190.0,150.0,55.33534132902769,inplace,euclidean,uniform,30.0,55.0
iteration_38,136194.0,184.0,60.332412515993425,inplace,euclidean,uniform,30.0,55.0
iteration_42,182986.0,192.0,60.597029630172464,inplace,euclidean,uniform,30.0,55.0
iteration_43,195828.0,230.0,66.2872536767062,inplace,euclidean,uniform,30.0,55.0
iteration_45,195837.0,286.0,77.21398836998384,inplace,euclidean,uniform,30.0,55.0
iteration_54,196591.0,308.0,78.76547467006087,inplace,euclidean,uniform,30.0,55.0
iteration_63,211056.0,356.0,85.76712656956627,inplace,euclidean,uniform,30.0,55.0
iteration_70,211183.0,372.0,86.51011501552867,inplace,euclidean,uniform,30.0,55.0
iteration_102,211207.0,378.0,86.61408661412992,inplace,euclidean,uniform,30.0,55.0
iteration_103,222601.0,430.0,94.09569596958194,inplace,euclidean,uniform,30.0,55.0
iteration_107,222633.0,436.0,94.19129471453293,inplace,euclidean,uniform,30.0,55.0
iteration_109,231439.0,454.0,95.04735661763561,inplace,euclidean,uniform,30.0,55.0
iteration_113,251806.0,458.0,95.08943158942533,inplace,euclidean,uniform,30.0,55.0
iteration_115,252364.0,462.0,95.13148795220224,inplace,euclidean,uniform,30.0,55.0
iteration_118,252727.0,466.0,95.17352573063583,inplace,euclidean,uniform,30.0,55.0
iteration_119,287292.0,474.0,95.34149149242423,inplace,euclidean,uniform,30.0,55.0
iteration_127,287295.0,486.0,95.71833680126291,inplace,euclidean,uniform,30.0,55.0
iteration_128,287416.0,520.0,98.69143833180262,inplace,euclidean,uniform,30.0,55.0
iteration_150,287443.0,546.0,100.38924245156949,inplace,euclidean,uniform,30.0,55.0
iteration_151,287448.0,566.0,101.3804714922948,inplace,euclidean,uniform,30.0,55.0
iteration_161,288392.0,578.0,101.73494974687902,inplace,euclidean,uniform,30.0,55.0
last,,620.0,105.98113039593416,inplace,euclidean,uniform,30.0,55.0
iteration_0,0.0,0.0,0.0,inplace,euclidean,uniform,30.0,100.0
iteration_1,89837.0,0.0,0.0,inplace,euclidean,uniform,30.0,100.0
iteration_2,214377.0,80.0,56.568542494923804,inplace,euclidean,uniform,30.0,100.0
iteration_9,215852.0,180.0,90.55385138137417,inplace,euclidean,uniform,30.0,100.0
iteration_35,215969.0,210.0,93.00537618869137,inplace,euclidean,uniform,30.0,100.0
iteration_70,221365.0,216.0,93.10209449845905,inplace,euclidean,uniform,30.0,100.0
iteration_71,224166.0,322.0,119.52405615607262,inplace,euclidean,uniform,30.0,100.0
iteration_76,233654.0,406.0,133.46909754696028,inplace,euclidean,uniform,30.0,100.0
iteration_93,234338.0,416.0,133.65627557282897,inplace,euclidean,uniform,30.0,100.0
iteration_94,275313.0,420.0,133.68619973654722,inplace,euclidean,uniform,30.0,100.0
iteration_101,275905.0,514.0,149.29835899968893,inplace,euclidean,uniform,30.0,100.0
iteration_104,320098.0,542.0,150.6054447886928,inplace,euclidean,uniform,30.0,100.0
iteration_105,321021.0,570.0,151.90128373387765,inplace,euclidean,uniform,30.0,100.0
iteration_107,616731.0,648.0,161.60445538412608,inplace,euclidean,uniform,30.0,100.0
iteration_111,616926.0,754.0,178.14039407164228,inplace,euclidean,uniform,30.0,100.0
iteration_115,616982.0,856.0,192.1874085365636,inplace,euclidean,uniform,30.0,100.0
iteration_121,616987.0,872.0,192.52012881774206,inplace,euclidean,uniform,30.0,100.0
iteration_128,617206.0,966.0,203.67130382064136,inplace,euclidean,uniform,30.0,100.0
iteration_129,617207.0,968.0,203.67621363330574,inplace,euclidean,uniform,30.0,100.0
last,,976.0,203.75475454575286,inplace,euclidean,uniform,30.0,100.0
iteration_0,0.0,0.0,0.0,inplace,euclidean,uniform,30.0,90.0
iteration_1,32553.0,0.0,0.0,inplace,euclidean,uniform,30.0,90.0
iteration_3,79984.0,34.0,24.041630560342615,inplace,euclidean,uniform,30.0,90.0
iteration_16,81440.0,84.0,42.7551166528639,inplace,euclidean,uniform,30.0,90.0
iteration_22,82908.0,170.0,74.3370701601832,inplace,euclidean,uniform,30.0,90.0
iteration_26,95398.0,268.0,101.62676812730001,inplace,euclidean,uniform,30.0,90.0
iteration_29,95523.0,292.0,103.03397497913006,inplace,euclidean,uniform,30.0,90.0
iteration_30,98984.0,324.0,105.48933595392475,inplace,euclidean,uniform,30.0,90.0
iteration_31,105514.0,362.0,108.8577052853862,inplace,euclidean,uniform,30.0,90.0
iteration_46,106210.0,394.0,111.18453129819814,inplace,euclidean,uniform,30.0,90.0
iteration_70,106214.0,458.0,120.04165943538102,inplace,euclidean,uniform,30.0,90.0
iteration_117,107605.0,536.0,132.1060180309739,inplace,euclidean,uniform,30.0,90.0
iteration_119,107606.0,550.0,132.4764129949177,inplace,euclidean,uniform,30.0,90.0
iteration_124,112229.0,604.0,137.8695035169127,inplace,euclidean,uniform,30.0,90.0
iteration_160,131943.0,610.0,137.93476719087178,inplace,euclidean,uniform,30.0,90.0
iteration_178,131979.0,668.0,143.90274493559878,inplace,euclidean,uniform,30.0,90.0
iteration_181,158871.0,708.0,146.65606022254929,inplace,euclidean,uniform,30.0,90.0
iteration_191,158873.0,724.0,147.09180806557515,inplace,euclidean,uniform,30.0,90.0
iteration_195,158875.0,810.0,159.16657940660784,inplace,euclidean,uniform,30.0,90.0
iteration_203,158940.0,840.0,160.5739704933524,inplace,euclidean,uniform,30.0,90.0
iteration_204,165818.0,870.0,161.96913286178943,inplace,euclidean,uniform,30.0,90.0
iteration_205,168028.0,816.0,153.23185047502363,inplace,euclidean,uniform,30.0,90.0
iteration_216,190909.0,832.0,153.64895053335053,inplace,euclidean,uniform,30.0,90.0
iteration_227,191187.0,888.0,158.66946776238962,inplace,euclidean,uniform,30.0,90.0
iteration_230,193887.0,892.0,158.694675399019,inplace,euclidean,uniform,30.0,90.0
iteration_231,193903.0,960.0,165.81917862539302,inplace,euclidean,uniform,30.0,90.0
iteration_233,193914.0,974.0,166.11441839888553,inplace,euclidean,uniform,30.0,90.0
iteration_236,194863.0,978.0,166.13849644197458,inplace,euclidean,uniform,30.0,90.0
iteration_247,194865.0,982.0,166.16257099599778,inplace,euclidean,uniform,30.0,90.0
iteration_254,194872.0,1006.0,167.0269439342048,inplace,euclidean,uniform,30.0,90.0
iteration_255,208168.0,1008.0,167.03293088490065,inplace,euclidean,uniform,30.0,90.0
iteration_275,208170.0,1086.0,175.90338257122858,inplace,euclidean,uniform,30.0,90.0
iteration_277,208197.0,1162.0,183.92933425639316,inplace,euclidean,uniform,30.0,90.0
iteration_278,208200.0,1234.0,190.84548724033272,inplace,euclidean,uniform,30.0,90.0
iteration_291,208201.0,1242.0,190.92930628900322,inplace,euclidean,uniform,30.0,90.0
iteration_297,218777.0,1246.0,190.9502553022645,inplace,euclidean,uniform,30.0,90.0
iteration_300,218779.0,1332.0,200.3996007980056,inplace,euclidean,uniform,30.0,90.0
last,,1374.0,202.58825237411966,inplace,euclidean,uniform,30.0,90.0
iteration_0,0.0,0.0,0.0,inplace,euclidean,uniform,30.0,40.0
iteration_1,24657.0,0.0,0.0,inplace,euclidean,uniform,30.0,40.0
iteration_3,24659.0,2.0,1.4142135623730951,inplace,euclidean,uniform,30.0,40.0
iteration_4,24702.0,24.0,15.620499351813308,inplace,euclidean,uniform,30.0,40.0
iteration_5,36620.0,56.0,27.49545416973504,inplace,euclidean,uniform,30.0,40.0
iteration_6,66788.0,62.0,27.820855486487112,inplace,euclidean,uniform,30.0,40.0
iteration_7,69230.0,90.0,34.14674215792775,inplace,euclidean,uniform,30.0,40.0
iteration_10,71457.0,122.0,40.963398296528084,inplace,euclidean,uniform,30.0,40.0
iteration_43,127854.0,140.0,42.89522117905443,inplace,euclidean,uniform,30.0,40.0
iteration_62,128433.0,160.0,45.16635916254486,inplace,euclidean,uniform,30.0,40.0
iteration_67,251962.0,162.0,45.18849411078001,inplace,euclidean,uniform,30.0,40.0
iteration_85,252008.0,168.0,45.387222871640866,inplace,euclidean,uniform,30.0,40.0
iteration_90,252009.0,186.0,47.138094997570704,inplace,euclidean,uniform,30.0,40.0
iteration_92,282190.0,190.0,47.22287581247038,inplace,euclidean,uniform,30.0,40.0
iteration_104,282517.0,196.0,47.41307836451879,inplace,euclidean,uniform,30.0,40.0
iteration_108,282528.0,230.0,53.16013544000805,inplace,euclidean,uniform,30.0,40.0
iteration_121,282529.0,268.0,60.199667773169644,inplace,euclidean,uniform,30.0,40.0
iteration_129,346813.0,274.0,60.34898507845845,inplace,euclidean,uniform,30.0,40.0
iteration_163,347955.0,314.0,66.64833081180653,inplace,euclidean,uniform,30.0,40.0
last,,348.0,70.8519583356734,inplace,euclidean,uniform,30.0,40.0
iteration_0,0.0,0.0,0.0,inplace,euclidean,uniform,30.0,70.0
iteration_1,103482.0,0.0,0.0,inplace,euclidean,uniform,30.0,70.0
iteration_11,107450.0,64.0,45.254833995939045,inplace,euclidean,uniform,30.0,70.0
iteration_27,111337.0,96.0,50.59644256269407,inplace,euclidean,uniform,30.0,70.0
iteration_28,114306.0,100.0,50.67543783727971,inplace,euclidean,uniform,30.0,70.0
iteration_31,123848.0,148.0,60.991802727907626,inplace,euclidean,uniform,30.0,70.0
iteration_46,227652.0,210.0,75.11324783285569,inplace,euclidean,uniform,30.0,70.0
iteration_47,227653.0,242.0,78.44743462982075,inplace,euclidean,uniform,30.0,70.0
iteration_57,227809.0,294.0,86.6371744691619,inplace,euclidean,uniform,30.0,70.0
iteration_71,240424.0,298.0,86.68333173107735,inplace,euclidean,uniform,30.0,70.0
iteration_77,240454.0,318.0,87.82938005018595,inplace,euclidean,uniform,30.0,70.0
iteration_79,240460.0,380.0,98.16312953446422,inplace,euclidean,uniform,30.0,70.0
iteration_80,240463.0,400.0,99.1766101457395,inplace,euclidean,uniform,30.0,70.0
iteration_83,240464.0,420.0,100.17983829094555,inplace,euclidean,uniform,30.0,70.0
iteration_87,240466.0,444.0,101.6070863670443,inplace,euclidean,uniform,30.0,70.0
iteration_96,265250.0,526.0,116.98717878468563,inplace,euclidean,uniform,30.0,70.0
iteration_98,265268.0,598.0,127.58526560696576,inplace,euclidean,uniform,30.0,70.0
iteration_103,265453.0,642.0,131.32402674301454,inplace,euclidean,uniform,30.0,70.0
iteration_108,265549.0,650.0,131.44580632336658,inplace,euclidean,uniform,30.0,70.0
iteration_118,265568.0,706.0,137.2807342637706,inplace,euclidean,uniform,30.0,70.0
iteration_120,270461.0,758.0,142.11966788590522,inplace,euclidean,uniform,30.0,70.0
iteration_121,280827.0,762.0,142.14781039467334,inplace,euclidean,uniform,30.0,70.0
iteration_131,280829.0,806.0,145.5128860273206,inplace,euclidean,uniform,30.0,70.0
iteration_133,340423.0,810.0,145.5403724057349,inplace,euclidean,uniform,30.0,70.0
iteration_140,340635.0,812.0,145.54724318928203,inplace,euclidean,uniform,30.0,70.0
iteration_143,344210.0,842.0,147.08500943332058,inplace,euclidean,uniform,30.0,70.0
iteration_146,344213.0,880.0,149.51922953252534,inplace,euclidean,uniform,30.0,70.0
iteration_152,344227.0,928.0,153.32318807016765,inplace,euclidean,uniform,30.0,70.0
iteration_154,344252.0,948.0,153.9740237832343,inplace,euclidean,uniform,30.0,70.0
iteration_155,344486.0,960.0,154.20765220960988,inplace,euclidean,uniform,30.0,70.0
last,,1036.0,163.30339861742007,inplace,euclidean,uniform,30.0,70.0
iteration_0,0.0,0.0,0.0,inplace,euclidean,uniform,30.0,30.0
iteration_1,145.0,0.0,0.0,inplace,euclidean,uniform,30.0,30.0
iteration_2,1534.0,16.0,11.313708498984761,inplace,euclidean,uniform,30.0,30.0
iteration_9,1688.0,26.0,13.341664064126334,inplace,euclidean,uniform,30.0,30.0
iteration_10,2772.0,28.0,13.416407864998739,inplace,euclidean,uniform,30.0,30.0
iteration_17,3108.0,32.0,13.711309200802088,inplace,euclidean,uniform,30.0,30.0
iteration_20,6545.0,46.0,16.911534525287763,inplace,euclidean,uniform,30.0,30.0
iteration_30,7266.0,62.0,20.346989949375804,inplace,euclidean,uniform,30.0,30.0
iteration_35,10646.0,84.0,25.612496949731394,inplace,euclidean,uniform,30.0,30.0
iteration_49,10687.0,98.0,27.459060435491963,inplace,euclidean,uniform,30.0,30.0
iteration_50,13290.0,128.0,34.698703145794944,inplace,euclidean,uniform,30.0,30.0
iteration_55,20594.0,132.0,34.813790371058424,inplace,euclidean,uniform,30.0,30.0
iteration_57,20595.0,134.0,34.84250278036869,inplace,euclidean,uniform,30.0,30.0
iteration_58,21562.0,138.0,34.95711658589707,inplace,euclidean,uniform,30.0,30.0
iteration_66,23415.0,140.0,34.9857113690718,inplace,euclidean,uniform,30.0,30.0
iteration_71,24001.0,166.0,39.52214569073901,inplace,euclidean,uniform,30.0,30.0
iteration_75,32700.0,180.0,40.74309757492672,inplace,euclidean,uniform,30.0,30.0
iteration_79,41481.0,198.0,42.68489194082609,inplace,euclidean,uniform,30.0,30.0
iteration_81,71879.0,222.0,45.93473631142341,inplace,euclidean,uniform,30.0,30.0
iteration_82,87149.0,224.0,45.95650117230423,inplace,euclidean,uniform,30.0,30.0
iteration_83,87257.0,242.0,48.062459362791664,inplace,euclidean,uniform,30.0,30.0
iteration_86,87271.0,252.0,48.579831205964474,inplace,euclidean,uniform,30.0,30.0
iteration_90,87272.0,262.0,49.09175083453431,inplace,euclidean,uniform,30.0,30.0
iteration_96,87609.0,264.0,49.1121166312347,inplace,euclidean,uniform,30.0,30.0
iteration_99,88247.0,282.0,50.73460357586329,inplace,euclidean,uniform,30.0,30.0
iteration_103,88261.0,300.0,52.306787322488084,inplace,euclidean,uniform,30.0,30.0
iteration_114,88264.0,324.0,54.99090833947008,inplace,euclidean,uniform,30.0,30.0
iteration_115,94458.0,328.0,55.06359959174482,inplace,euclidean,uniform,30.0,30.0
iteration_116,94516.0,334.0,55.226805085936306,inplace,euclidean,uniform,30.0,30.0
iteration_117,94517.0,340.0,55.389529696504916,inplace,euclidean,uniform,30.0,30.0
iteration_125,94589.0,358.0,56.83308895353129,inplace,euclidean,uniform,30.0,30.0
iteration_127,94590.0,374.0,57.94825277780168,inplace,euclidean,uniform,30.0,30.0
iteration_128,95542.0,384.0,58.378078077305695,inplace,euclidean,uniform,30.0,30.0
iteration_136,95556.0,410.0,61.204574992397426,inplace,euclidean,uniform,30.0,30.0
iteration_138,96517.0,400.0,60.13318551349163,inplace,euclidean,uniform,30.0,30.0
iteration_140,121583.0,402.0,60.149812967290266,inplace,euclidean,uniform,30.0,30.0
iteration_141,121638.0,412.0,60.56401571890688,inplace,euclidean,uniform,30.0,30.0
iteration_142,126194.0,418.0,60.71243694664216,inplace,euclidean,uniform,30.0,30.0
iteration_144,126201.0,432.0,61.514225996918796,inplace,euclidean,uniform,30.0,30.0
iteration_146,126255.0,450.0,62.81719509815764,inplace,euclidean,uniform,30.0,30.0
iteration_149,126261.0,452.0,62.83311228962003,inplace,euclidean,uniform,30.0,30.0
iteration_151,167867.0,460.0,63.08724118235002,inplace,euclidean,uniform,30.0,30.0
iteration_153,168224.0,450.0,61.72519744804386,inplace,euclidean,uniform,30.0,30.0
iteration_168,168225.0,458.0,61.98386886924694,inplace,euclidean,uniform,30.0,30.0
iteration_173,168229.0,460.0,62.0,inplace,euclidean,uniform,30.0,30.0
iteration_178,168235.0,478.0,63.29296959378664,inplace,euclidean,uniform,30.0,30.0
iteration_179,168450.0,504.0,65.90902821313632,inplace,euclidean,uniform,30.0,30.0
iteration_180,168454.0,520.0,66.87301398920195,inplace,euclidean,uniform,30.0,30.0
iteration_185,185186.0,546.0,69.35416353759881,inplace,euclidean,uniform,30.0,30.0
iteration_196,185258.0,552.0,69.48381106416083,inplace,euclidean,uniform,30.0,30.0
iteration_198,233069.0,554.0,69.49820141557622,inplace,euclidean,uniform,30.0,30.0
iteration_199,233588.0,556.0,69.51258878793107,inplace,euclidean,uniform,30.0,30.0
iteration_208,234270.0,578.0,71.2320152740325,inplace,euclidean,uniform,30.0,30.0
iteration_212,261668.0,596.0,73.10266752998827,inplace,euclidean,uniform,30.0,30.0
iteration_214,261689.0,612.0,73.97296803562772,inplace,euclidean,uniform,30.0,30.0
iteration_217,262356.0,630.0,75.05997601918082,inplace,euclidean,uniform,30.0,30.0
iteration_224,262588.0,644.0,75.7099729229908,inplace,euclidean,uniform,30.0,30.0
iteration_228,263020.0,654.0,76.03946343840151,inplace,euclidean,uniform,30.0,30.0
iteration_235,324989.0,662.0,76.249590162833,inplace,euclidean,uniform,30.0,30.0
iteration_239,324991.0,680.0,77.30459236035075,inplace,euclidean,uniform,30.0,30.0
iteration_241,360654.0,662.0,75.2994023880668,inplace,euclidean,uniform,30.0,30.0
iteration_243,361778.0,686.0,77.18808198161165,inplace,euclidean,uniform,30.0,30.0
iteration_249,376475.0,694.0,77.3950902835574,inplace,euclidean,uniform,30.0,30.0
